Bairro,Numero de quartos,Metros quadrados,Vagas de Garagem,Numero de Banheiros,Preço
"Londrina, Jardim do Lago",3,217m²,3,5+,R$ 1.790.000
"Londrina, Terras de Santana II",3,160m²,3,3,R$ 1.500.000
"Londrina, Vila Ipiranga",4,480m²,3,5+,R$ 2.950.000
"Londrina, Bela Suiça",4,427m²,4,4,R$ 5.990.000
"Londrina, Caiçaras",4,549m²,5+,4,R$ 4.700.000
"Londrina, Caiçaras",4,549m²,5+,5+,R$ 4.700.000
"Londrina, Caiçaras",4,549m²,5+,5+,R$ 4.700.000
"Londrina, Caiçaras",4,549m²,5+,5+,R$ 4.700.000
"Londrina, Bela Suiça",5+,1000m²,4,5+,R$ 17.000.000
"Londrina, Guanabara",3,269m²,3,5+,R$ 3.800.000
"Londrina, Caiçaras",4,549m²,5+,5+,R$ 4.700.000
"Londrina, Guanabara",4,668m²,5+,5+,R$ 5.900.000
"Londrina, Parque Jamaica",3,246m²,2,4,R$ 1.600.000
"Londrina, Esperança",4,497m²,4,5+,R$ 5.900.000
"Londrina, Jardim Presidente",4,632m²,4,5+,R$ 2.000.000
"Londrina, Parque Residencial Alcântara",3,492m²,3,5+,R$ 2.890.000
"Londrina, Canaã",4,435m²,4,5+,R$ 3.200.000
"Londrina, Jardim Alvorada",4,403m²,3,5+,R$ 2.200.000
"Cambé, Loteamento Terras de Canaã",4,356m²,3,4,R$ 3.200.000
"Londrina, Lima Azevedo",4,252m²,5+,4,R$ 1.900.000
"Londrina, Vivendas do Arvoredo",4,330m²,4,5+,R$ 3.980.000
"Londrina, Esperança",5+,527m²,3,5+,R$ 5.800.000
"Londrina, Quebec",5+,779m²,4,5+,R$ 3.050.000
"Londrina, Colina Verde",4,650m²,4,5+,R$ 2.250.000
"Londrina, Bela Suiça",5+,650m²,2,5+,R$ 3.500.000
"Londrina, Recanto do Salto",3,365m²,4,5+,R$ 2.800.000
Sertanópolis,4,295m²,3,5+,R$ 2.485.000
"Londrina, Esperança",4,290m²,2,5+,R$ 2.750.000
"Londrina, Arco Íris",4,390m²,2,3,R$ 1.680.000
"Londrina, Recanto do Salto",3,286m²,3,5+,R$ 3.200.000
"Londrina, Centro",4,405m²,3,4,R$ 1.980.000
"Londrina, Esperança",4,278m²,2,5+,R$ 2.490.000
"Londrina, Esperança",3,238m²,4,2,R$ 2.300.000
"Apucarana, Centro",3,404m²,3,5+,R$ 1.600.000
"Londrina, Estância Santa Paula",4,200m²,2,2,R$ 2.300.000
"Cambé, Vila Salomé",3,300m²,4,4,R$ 1.790.000
"Cambé, Loteamento Terras de Canaã",3,250m²,2,4,R$ 1.650.000
"Londrina, Gleba Simon Frazer",3,250m²,4,4,R$ 1.500.000
"Londrina, Gleba Fazenda Palhano",3,216m²,4,3,R$ 2.290.000
"Londrina, Parque Residencial Alcântara",3,491m²,4,3,R$ 2.500.000
"Londrina, Canaã",5+,319m²,4,5+,R$ 2.200.000
"Londrina, Gleba Fazenda Palhano",3,155m²,2,5+,R$ 1.700.000
"Londrina, Centro",4,297m²,3,4,R$ 1.440.000
"Londrina, Esperança",3,302m²,4,5+,R$ 3.500.000
"Londrina, Quebec",5+,1498m²,4,5+,R$ 4.000.000
"Londrina, Jardim Morumbi",3,182m²,2,4,R$ 1.490.000
"Londrina, Gleba Fazenda Palhano",3,185m²,3,4,R$ 1.840.000
"Cambé, Estância Cabral",4,442m²,4,5+,R$ 3.980.000
"Cambé, Vila Salomé",3,185m²,2,2,R$ 1.430.000
"Londrina, Vivendas do Arvoredo",3,270m²,4,2,R$ 2.850.000
"Londrina, Bela Suiça",3,232m²,3,5+,R$ 2.590.000
"Londrina, Caiçaras",4,298m²,4,5+,R$ 1.850.000
Primeiro de Maio,4,231m²,2,5+,R$ 1.550.000
"Cambé, Jardim Tarobá",4,357m²,2,5+,R$ 2.990.000
"Londrina, Esperança",5+,360m²,4,5+,R$ 3.000.000
"Londrina, Gleba Fazenda Palhano",3,214m²,3,5+,R$ 2.500.000
"Londrina, Centro",4,476m²,5+,5+,R$ 1.700.000
"Londrina, Centro",3,204m²,2,4,R$ 2.595.500
"Londrina, Gleba Fazenda Palhano",3,195m²,2,4,R$ 2.245.000
"Londrina, Esperança",3,287m²,4,5+,R$ 3.400.000
"Londrina, Centro",3,204m²,2,4,R$ 2.516.000
"Londrina, Gleba Fazenda Palhano",3,195m²,2,4,R$ 2.307.000
"Londrina, Bela Suiça",5+,1000m²,5+,5+,R$ 15.000.000
"Londrina, Gleba Fazenda Palhano",3,216m²,4,5+,R$ 2.290.000
"Londrina, Vivendas do Arvoredo",4,414m²,4,5+,R$ 4.300.000
"Londrina, Mediterrâneo",5+,400m²,4,5+,R$ 2.000.000
"Londrina, Bela Suiça",3,232m²,3,5+,R$ 2.700.000
"Londrina, Nikko",3,198m²,3,3,R$ 2.250.000
"Londrina, Esperança",4,283m²,4,5+,R$ 3.200.000
"Londrina, Gleba Fazenda Palhano",3,221m²,4,5+,R$ 2.450.000
"Londrina, Gleba Fazenda Palhano",3,173m²,2,5+,R$ 1.980.000
"Londrina, Esperança",4,386m²,4,5+,R$ 4.200.000
"Londrina, Colonial",3,232m²,3,3,R$ 1.550.000
"Londrina, Esperança",4,290m²,2,5+,R$ 3.500.000
"Londrina, Esperança",4,383m²,4,5+,R$ 2.700.000
"Londrina, Recanto do Salto",3,240m²,4,4,R$ 3.200.000
"Londrina, Esperança",5+,330m²,4,5+,R$ 3.500.000
"Cambé, Vila Salomé",3,146m²,4,3,R$ 1.550.000
"Londrina, Gleba Fazenda Palhano",3,235m²,3,5+,R$ 2.950.000
"Londrina, Santa Rosa",3,323m²,4,5+,R$ 3.850.000
"Londrina, Esperança",3,266m²,2,4,R$ 2.100.000
"Londrina, Esperança",3,270m²,3,5+,R$ 4.450.000
"Londrina, Esperança",4,310m²,4,5+,R$ 3.290.000
"Cambé, Jardim União",4,257m²,4,5+,R$ 3.100.000
"Londrina, Tucano",5+,1250m²,5+,5+,R$ 7.000.000
"Londrina, Gleba Fazenda Palhano",3,183m²,3,4,R$ 1.750.000
"Londrina, Bela Suiça",5+,1429m²,5+,5+,R$ 5.700.000
"Londrina, Terras de Santana II",3,300m²,4,5+,R$ 2.750.000
"Londrina, Parque do Lago Juliana",3,936m²,4,4,R$ 2.500.000
"Londrina, Centro",5+,404m²,3,5+,R$ 2.150.000
"Londrina, Santa Rosa",3,323m²,4,5+,R$ 4.300.000
"Londrina, Conjunto Habitacional Alexandre Urbanas",3,267m²,4,3,R$ 1.700.000
"Londrina, Residencial Vila Romana",3,230m²,5+,4,R$ 2.290.000
"Londrina, Bela Suiça",4,419m²,5+,5+,R$ 4.750.000
"Londrina, Operária",4,283m²,4,4,R$ 1.690.000
"Londrina, Parque Residencial Alcântara",3,300m²,4,5+,R$ 2.300.000
"Londrina, Terras de Santana II",4,316m²,4,5+,R$ 2.500.000
"Londrina, Granville Parque Residencial",3,500m²,4,5+,R$ 1.650.000
"Londrina, Iguaçu",4,400m²,4,4,R$ 2.380.000
"Londrina, Operária",4,250m²,4,5+,R$ 1.790.000
"Londrina, Santa Rosa",3,363m²,4,5+,R$ 3.850.000
"Londrina, Bela Suiça",4,427m²,4,5+,R$ 5.980.000
"Londrina, Jardim Presidente",4,250m²,4,5+,R$ 1.630.000
"Londrina, Bela Suiça",4,333m²,4,5+,R$ 4.000.000
"Londrina, Santa Rosa",3,182m²,2,5+,R$ 2.180.000
"Londrina, Gleba Fazenda Palhano",3,185m²,3,5+,R$ 2.000.000
"Londrina, Centro",4,487m²,3,5+,R$ 1.600.000
"Londrina, Gleba Fazenda Palhano",3,165m²,2,5+,R$ 1.599.000
"Londrina, Recanto do Salto",4,380m²,4,4,R$ 4.000.000
"Londrina, Esperança",4,310m²,4,5+,R$ 3.500.000
"Londrina, Gleba Fazenda Palhano",3,165m²,2,3,R$ 1.500.000
"Londrina, Quebec",4,501m²,4,4,R$ 1.900.000
"Londrina, Terra Bonita",4,333m²,4,2,R$ 1.890.000
"Londrina, Canaã",4,436m²,2,4,R$ 3.300.000
"Londrina, Bela Suiça",3,232m²,3,4,R$ 2.750.000
"Londrina, Esperança",4,490m²,4,5+,R$ 7.000.000
"Londrina, Gleba Fazenda Palhano",3,130m²,2,5+,R$ 1.550.000
"Londrina, Mediterrâneo",5+,309m²,4,5+,R$ 1.600.000
Sertanópolis,5+,1550m²,5+,5+,R$ 3.050.000
"Londrina, Jardim Montecatini",3,228m²,2,4,R$ 1.700.000
"Londrina, Centro",4,404m²,3,5+,R$ 2.300.000
"Londrina, Colina Verde",4,302m²,4,3,R$ 1.650.000
"Cambé, Jardim Silvino",3,180m²,4,5+,R$ 1.550.000
"Londrina, Gleba Fazenda Palhano",3,152m²,2,4,R$ 1.630.000
"Londrina, Jardim Morumbi",3,196m²,4,4,R$ 1.590.000
"Londrina, Centro",5+,577m²,4,5+,R$ 4.100.000
"Arapongas, Jardim Morumbi",4,330m²,2,1,R$ 2.200.000
"Londrina, Jardim São Jorge",4,256m²,3,5+,R$ 3.290.000
"Londrina, Tucano",3,400m²,2,5+,R$ 1.850.000
"Londrina, Boa Vista",3,324m²,5+,3,R$ 2.000.000
"Londrina, Esperança",5+,284m²,4,5+,R$ 3.200.000
"Londrina, Vila Larsen 1",3,345m²,1,1,R$ 1.500.000
"Londrina, Recanto do Salto",3,298m²,2,5+,R$ 3.200.000
"Londrina, Parque Residencial Alcântara",3,230m²,4,3,R$ 2.200.000
"Londrina, Parque Residencial Alcântara",4,540m²,4,5+,R$ 1.950.000
"Londrina, Gleba Fazenda Palhano",4,400m²,2,5+,R$ 5.250.000
"Londrina, Jardim Morumbi",3,175m²,2,2,R$ 1.500.000
"Londrina, Vivendas do Arvoredo",3,400m²,4,5+,R$ 5.250.000
"Londrina, Bela Suiça",4,333m²,5+,4,R$ 4.750.000
"Cambé, Jardim Tarobá",4,354m²,5+,5+,R$ 3.990.000
"Londrina, Esperança",3,400m²,3,4,R$ 1.700.000
"Londrina, Jardim Agari",3,840m²,3,2,R$ 2.950.000
"Londrina, Jardim do Lago",4,920m²,5+,5+,R$ 6.500.000
"Londrina, Tucano",4,510m²,4,5+,R$ 1.500.000
"Londrina, Gleba Fazenda Palhano",3,130m²,2,5+,R$ 1.600.000
"Londrina, Centro",3,204m²,2,3,R$ 2.640.000
"Cambé, Jardim Tarobá",4,353m²,3,5+,R$ 3.900.000
"Londrina, Gleba Fazenda Palhano",3,173m²,2,4,R$ 1.850.000
"Londrina, Gleba Fazenda Palhano",4,450m²,4,5+,R$ 5.250.000
"Londrina, Maringá",3,197m²,2,2,R$ 1.890.000
"Arapongas, Jardim Aeroporto",1,202m²,2,1,R$ 1.450.000
"Londrina, Gleba Fazenda Palhano",3,181m²,5+,4,R$ 2.400.000
Sertanópolis,4,340m²,2,2,R$ 2.085.000
"Londrina, Mediterrâneo",5+,500m²,4,5+,R$ 1.600.000
"Londrina, Mediterrâneo",5+,400m²,4,5+,R$ 1.600.000
"Londrina, Terra Bonita",4,290m²,2,5+,R$ 1.780.000
"Londrina, Centro",4,550m²,2,4,R$ 1.700.000
"Londrina, Gleba Fazenda Palhano",4,215m²,3,5+,R$ 2.400.000
"Londrina, Recanto do Salto",4,313m²,4,5+,R$ 3.500.000
"Londrina, Quebec",4,405m²,3,5+,R$ 1.600.000
"Cambé, Jardim Santa Adelaide",4,660m²,4,3,R$ 2.000.000
"Londrina, Vila Ipiranga",5+,508m²,4,5+,R$ 2.200.000
"Londrina, Gleba Fazenda Palhano",3,165m²,2,5+,R$ 1.590.000
"Londrina, Gleba Fazenda Palhano",3,165m²,2,5+,R$ 1.880.000
"Londrina, Jardim Presidente",4,457m²,5+,5+,R$ 1.950.000
"Londrina, Gleba Fazenda Palhano",4,275m²,4,5+,R$ 2.900.000
"Londrina, Centro",4,414m²,3,5+,R$ 1.700.000
"Londrina, Gleba Fazenda Palhano",4,340m²,5+,5+,R$ 1.450.000
"Londrina, Iguaçu",3,540m²,4,3,R$ 2.570.000
"Londrina, Esperança",4,313m²,4,5+,R$ 3.500.000
"Londrina, Esperança",3,220m²,4,4,R$ 1.580.000
"Londrina, Mediterrâneo",4,450m²,4,5+,R$ 2.700.000
"Londrina, Jardim Londrilar",3,205m²,3,5+,R$ 1.550.000
"Londrina, Waldemar Hauer",5+,400m²,3,5+,R$ 1.550.000
"Londrina, Gleba Fazenda Palhano",3,130m²,2,4,R$ 1.550.000
"Londrina, Gleba Fazenda Palhano",3,167m²,2,5+,R$ 1.750.000
"Londrina, Gleba Fazenda Palhano",4,340m²,5+,5+,R$ 4.300.000
"Londrina, Condomínio Vale do Arvoredo",3,212m²,4,4,R$ 2.500.000
Porecatu,5+,622m²,5+,2,R$ 3.200.000
"Cambé, Vila Salomé",3,180m²,2,4,R$ 1.490.000
"Cambé, Jardim Ecoville I",3,252m²,2,4,R$ 1.600.000
"Londrina, Santa Rosa",3,245m²,3,4,R$ 2.790.000
"Londrina, Esperança",3,238m²,4,2,R$ 2.300.000
"Londrina, Residencial José Lázaro Gouvea",3,300m²,4,4,R$ 3.300.000
"Londrina, Esperança",4,497m²,4,5+,R$ 5.900.000
"Londrina, Jardim São Jorge",4,283m²,3,4,R$ 3.800.000
"Londrina, Santa Rosa",3,245m²,3,5+,R$ 1.990.000
"Londrina, Centro",3,204m²,3,5+,R$ 2.514.100
"Londrina, Jardim São Jorge",3,159m²,2,3,R$ 1.715.000
"Londrina, Gleba Fazenda Palhano",3,195m²,2,5+,R$ 2.243.000
"Londrina, Canadá",3,235m²,2,2,R$ 1.790.000
"Londrina, Guanabara",4,378m²,4,5+,R$ 5.800.000
"Londrina, Gleba Fazenda Palhano",3,181m²,2,4,R$ 2.790.000
"Londrina, Bela Suiça",4,427m²,4,4,R$ 6.050.000
"Londrina, Gleba Fazenda Palhano",4,340m²,4,5+,R$ 5.234.000
"Londrina, Canaã",5+,323m²,5+,5+,R$ 2.200.000
"Londrina, Centro",3,204m²,2,4,R$ 2.880.500
"Londrina, Centro",3,204m²,2,4,R$ 2.595.500
"Londrina, Estância Santa Paula",4,441m²,4,5+,R$ 3.980.000
"Londrina, Esperança",4,343m²,4,3,R$ 2.680.000
"Londrina, Gleba Fazenda Palhano",3,185m²,2,5+,R$ 1.880.000
"Londrina, Igapó",5+,449m²,4,4,R$ 2.700.000
"Londrina, Guanabara",4,383m²,4,5+,R$ 5.980.000
"Londrina, Terra Bonita",4,308m²,3,5+,R$ 2.500.000
"Londrina, Centro",4,279m²,2,4,R$ 1.500.000
Sertanópolis,5+,400m²,3,5+,R$ 2.299.000
"Londrina, Luiz de Sá",4,250m²,4,4,R$ 1.500.000
"Londrina, Jardim Roveri",3,400m²,2,4,R$ 1.450.000
"Londrina, Bela Suiça",5+,460m²,5+,5+,R$ 2.100.000
"Londrina, Mediterrâneo",3,350m²,2,4,R$ 2.995.000
"Londrina, Esperança",4,297m²,5+,5+,R$ 2.990.000
"Londrina, Guanabara",4,440m²,5+,5+,R$ 3.300.000
"Londrina, Centro",4,400m²,3,2,R$ 1.999.900
"Londrina, Gleba Fazenda Palhano",3,181m²,4,5+,R$ 1.950.000
"Londrina, Bela Suiça",4,333m²,4,5+,R$ 4.500.000
"Londrina, Esperança",3,596m²,4,5+,R$ 4.450.000
"Londrina, Gleba Fazenda Palhano",4,510m²,5+,5+,R$ 3.600.000
"Londrina, Jardim Morumbi",4,273m²,4,1,R$ 1.500.000
"Londrina, Antares",3,300m²,2,2,R$ 1.650.000
"Londrina, Esperança",4,380m²,4,5+,R$ 5.000.000
"Cambé, Estância Cabral",2,144m²,5+,4,R$ 1.540.000
"Londrina, Parque Residencial Alcântara",3,500m²,2,3,R$ 1.620.000
"Londrina, Jardim Higienópolis",5+,440m²,5+,5+,R$ 1.700.000
"Londrina, Gleba Fazenda Palhano",4,340m²,4,5+,R$ 4.483.600
"Londrina, Mediterrâneo",5+,549m²,5+,5+,R$ 3.000.000
"Londrina, Esperança",4,313m²,4,2,R$ 3.500.000
"Londrina, Jardim Nova Londrina",4,427m²,4,5+,R$ 2.250.000
"Londrina, Esperança",3,313m²,4,5+,R$ 3.500.000
"Londrina, Bela Suiça",4,419m²,4,1,R$ 5.300.000
"Londrina, Iguaçu",4,387m²,4,3,R$ 1.480.000
"Londrina, Condomínio Vale do Arvoredo",4,220m²,4,2,R$ 1.450.000
"Londrina, Gleba Fazenda Palhano",3,195m²,2,5+,R$ 2.245.000
"Londrina, Colina Verde",4,850m²,5+,5+,R$ 3.850.000
"Londrina, Gleba Fazenda Palhano",3,214m²,5+,5+,R$ 2.500.000
"Londrina, Esperança",4,600m²,5+,5+,R$ 9.900.000
"Cambé, Vila Salomé",3,196m²,4,4,R$ 1.600.000
"Cambé, Centro",3,166m²,2,4,R$ 1.450.000
"Cambé, Jardim Tarobá",4,312m²,5+,5+,R$ 2.950.000
"Londrina, Gleba Fazenda Palhano",3,181m²,2,5+,R$ 2.790.000
"Londrina, Esperança",4,315m²,4,4,R$ 3.500.000
"Londrina, Lago Parque",5+,312m²,5+,5+,R$ 2.500.000
"Londrina, Esperança",5+,280m²,4,5+,R$ 3.500.000
"Cambé, Jardim Ecoville I",4,230m²,4,5+,R$ 1.520.000
"Londrina, Gleba Fazenda Palhano",4,446m²,4,5+,R$ 4.000.000
"Londrina, Lago Parque",3,320m²,4,4,R$ 1.500.000
"Londrina, Santa Rosa",3,323m²,4,5+,R$ 4.200.000
"Londrina, Santa Rosa",3,207m²,3,5+,R$ 2.350.000
"Londrina, Residencial José Lázaro Gouvea",3,220m²,2,5+,R$ 2.600.000
"Cambé, Jardim Vila Rica",4,245m²,3,4,R$ 1.500.000
"Londrina, Jardim do Lago",3,213m²,2,5+,R$ 1.830.000
"Londrina, Jardim Morumbi",3,194m²,4,3,R$ 1.550.000
"Londrina, Esperança",3,313m²,4,4,R$ 3.500.000
"Londrina, Centro",4,413m²,3,5+,R$ 2.150.000
"Londrina, Gleba Fazenda Palhano",3,130m²,2,4,R$ 1.550.000
"Londrina, Jardim Morumbi",3,210m²,2,5+,R$ 1.500.000
"Londrina, Gleba Fazenda Palhano",3,216m²,4,5+,R$ 2.400.000
"Londrina, Centro",4,417m²,2,5+,R$ 1.700.000
"Londrina, Vivendas do Arvoredo",3,270m²,2,4,R$ 2.850.000
"Londrina, Esperança",5+,700m²,5+,4,R$ 5.200.000
"Londrina, Rodocentro",5+,500m²,4,5+,R$ 4.000.000
"Londrina, Gleba Fazenda Palhano",3,220m²,4,5+,R$ 2.450.000
"Londrina, Vivendas do Arvoredo",4,275m²,4,5+,R$ 3.500.000
"Arapongas, Parque Veneza",1,369m²,3,2,R$ 3.800.000
"Arapongas, Centro",1,236m²,3,2,R$ 1.995.000
"Londrina, Gleba Fazenda Palhano",3,181m²,2,5+,R$ 2.790.000
"Londrina, Iguaçu",4,487m²,4,3,R$ 2.250.000
"Londrina, Lago Parque",3,900m²,5+,5+,R$ 3.500.000
"Londrina, Gleba Fazenda Palhano",3,122m²,2,3,R$ 1.550.000
"Londrina, Tucano",4,343m²,4,5+,R$ 1.500.000
"Cambé, Jardim Tarobá",4,328m²,4,5+,R$ 2.400.000
Ibiporã,4,365m²,2,2,R$ 1.600.000
"Arapongas, Centro",1,350m²,4,3,R$ 3.000.000
"Londrina, Centro",4,413m²,3,4,R$ 1.550.000
"Londrina, Jardim Morumbi",3,210m²,2,5+,R$ 1.600.000
"Londrina, Lago Parque",4,364m²,5+,5+,R$ 2.450.000
"Londrina, Centro",4,404m²,3,5+,R$ 1.950.000
"Cambé, Jardim Ecoville I",5+,263m²,4,3,R$ 1.700.000
"Cambé, Jardim Tarobá",4,343m²,5+,5+,R$ 3.700.000
"Londrina, Bela Suiça",3,232m²,3,5+,R$ 2.700.000
"Londrina, Residencial José Lázaro Gouvea",3,317m²,2,3,R$ 3.500.000
"Londrina, Bela Suiça",4,419m²,4,5+,R$ 4.250.000
"Londrina, Centro",4,279m²,2,5+,R$ 1.500.000
"Londrina, Esperança",5+,283m²,4,5+,R$ 3.200.000
"Londrina, Gleba Fazenda Palhano",3,155m²,2,5+,R$ 1.579.900
"Londrina, Gleba Fazenda Palhano",4,446m²,4,5+,R$ 4.200.000
"Londrina, Lago Parque",5+,689m²,5+,5+,R$ 2.500.000
"Londrina, Araxá",3,366m²,5+,5+,R$ 1.650.000
"Londrina, Terras de Santana II",3,165m²,2,3,R$ 1.500.000
"Londrina, Dom Bosco",2,266m²,4,3,R$ 2.450.000
"Londrina, Centro",4,406m²,2,5+,R$ 2.000.000
"Londrina, Centro",3,171m²,4,4,R$ 2.000.000
"Londrina, Santa Rosa",4,370m²,3,5+,R$ 2.600.000
"Londrina, Centro",4,405m²,3,5+,R$ 2.990.000
"Londrina, Guanabara",3,396m²,4,5+,R$ 3.500.000
"Londrina, Tucano",4,543m²,5+,5+,R$ 3.895.000
"Londrina, Colina Verde",3,300m²,5+,5+,R$ 3.000.000
"Cambé, Vila Salomé",3,173m²,4,4,R$ 1.790.000
"Cambé, Jardim Tarobá",4,329m²,5+,5+,R$ 3.000.000
"Londrina, Vivendas do Arvoredo",5+,500m²,4,5+,R$ 4.300.000
"Londrina, Jardim Adriana I",3,208m²,2,2,R$ 1.600.000
"Londrina, Parque Residencial Alcântara",5+,500m²,4,5+,R$ 2.000.000
"Londrina, Guanabara",4,404m²,3,5+,R$ 2.150.000
"Londrina, Gleba Fazenda Palhano",3,150m²,2,2,R$ 1.650.000
"Londrina, Gleba Fazenda Palhano",3,173m²,2,5+,R$ 1.700.000
"Cambé, Jardim Tarobá",3,279m²,4,4,R$ 2.400.000
"Londrina, Gleba Fazenda Palhano",4,338m²,4,4,R$ 5.208.000
"Cambé, Loteamento Terras de Canaã",3,380m²,5+,4,R$ 2.750.000
"Londrina, Gleba Fazenda Palhano",3,358m²,3,2,R$ 2.800.000
"Londrina, Esperança",5+,540m²,5+,5+,R$ 5.800.000
"Londrina, Condomínio Royal Golf Residence",4,731m²,4,5+,R$ 15.000.000
"Londrina, Granville Parque Residencial",4,303m²,3,5+,R$ 1.800.000
"Londrina, Tucano",5+,700m²,5+,5+,R$ 4.800.000
"Londrina, Guanabara",4,404m²,3,5+,R$ 2.150.000
"Londrina, Vivendas do Arvoredo",5+,725m²,4,5+,R$ 8.500.000
"Londrina, Gleba Fazenda Palhano",3,216m²,3,4,R$ 2.500.000
"Londrina, Mediterrâneo",4,550m²,5+,4,R$ 3.500.000
"Londrina, Jardim Morumbi",3,210m²,4,4,R$ 1.700.000
"Londrina, Terra Bonita",3,222m²,2,4,R$ 1.600.000
"Cambé, Loteamento Terras de Canaã",4,430m²,5+,5+,R$ 2.750.000
"Londrina, Esperança",4,220m²,2,3,R$ 1.650.000
"Londrina, Gleba Fazenda Palhano",3,277m²,3,3,R$ 1.750.000
"Londrina, Centro",4,467m²,2,5+,R$ 1.700.000
"Londrina, Jardim do Lago",4,217m²,2,5+,R$ 1.650.000
"Londrina, Esperança",5+,283m²,4,5+,R$ 3.200.000
"Cambé, Parque Residencial Cambé",3,180m²,4,4,R$ 1.450.000
"Londrina, Gleba Fazenda Palhano",5+,500m²,5+,5+,R$ 4.300.000
"Londrina, Granville Parque Residencial",4,515m²,4,5+,R$ 2.150.000
"Londrina, Gleba Fazenda Palhano",3,185m²,3,3,R$ 2.100.000
"Londrina, Recanto do Salto",4,369m²,3,5+,R$ 3.950.000
"Londrina, Centro",4,405m²,3,5+,R$ 1.900.000
"Londrina, Recanto do Salto",4,540m²,5+,5+,R$ 4.500.000
"Londrina, Granville Parque Residencial",3,320m²,4,3,R$ 1.750.000
"Londrina, Bela Suiça",4,427m²,4,5+,R$ 6.050.000
"Londrina, Bela Suiça",4,232m²,4,5+,R$ 2.850.000
"Londrina, Gleba Fazenda Palhano",3,185m²,4,5+,R$ 2.060.000
"Londrina, Champagnat",3,314m²,4,3,R$ 1.500.000
"Londrina, Petrópolis",4,297m²,1,4,R$ 1.500.000
"Londrina, Colina Verde",5+,463m²,4,5+,R$ 1.950.000
"Londrina, Gleba Fazenda Palhano",3,238m²,3,4,R$ 2.950.000
"Londrina, Gleba Fazenda Palhano",4,340m²,2,4,R$ 4.996.100
"Londrina, Jardim Londrilar",3,204m²,3,5+,R$ 1.550.000
"Londrina, Gleba Fazenda Palhano",4,340m²,4,5+,R$ 5.100.000
Sertanópolis,4,523m²,2,5+,R$ 3.487.000
Porecatu,3,421m²,5+,4,R$ 2.500.000
"Londrina, Centro",4,257m²,2,5+,R$ 1.500.000
"Londrina, Gleba Fazenda Palhano",3,214m²,3,5+,R$ 2.400.000
"Londrina, Recanto do Salto",3,400m²,1,2,R$ 2.000.000
"Londrina, Canadá",3,246m²,2,2,R$ 1.950.000
"Cambé, Jardim Tarobá",5+,527m²,5+,5+,R$ 3.770.000
"Londrina, Esperança",3,230m²,2,3,R$ 2.000.000
"Londrina, Vivendas do Arvoredo",4,450m²,4,5+,R$ 4.790.000
"Londrina, Petrópolis",4,467m²,5+,5+,R$ 1.800.000
"Londrina, Vivendas do Arvoredo",3,175m²,2,4,R$ 2.250.000
"Londrina, Gleba Fazenda Palhano",3,146m²,2,3,R$ 1.737.000
"Londrina, Gleba Fazenda Palhano",3,323m²,4,5+,R$ 3.850.000
"Londrina, Santa Rosa",3,182m²,2,4,R$ 2.020.000
Jandaia do Sul,5+,300m²,3,2,R$ 1.500.000
"Londrina, Gleba Fazenda Palhano",3,235m²,3,5+,R$ 2.950.000
"Londrina, Vivendas do Arvoredo",4,420m²,5+,5+,R$ 5.500.000
"Londrina, Gleba Fazenda Palhano",3,166m²,2,5+,R$ 1.590.000
"Londrina, Guanabara",3,269m²,4,5+,R$ 3.480.000
"Londrina, Gleba Fazenda Palhano",3,216m²,4,3,R$ 2.400.000
"Sertaneja, Paranagi",5+,428m²,5+,5+,R$ 4.500.000
"Londrina, Centro",4,453m²,3,5+,R$ 2.100.000
"Londrina, Operária",5+,400m²,4,5+,R$ 1.750.000
"Londrina, Gleba Fazenda Palhano",3,173m²,2,4,R$ 1.850.000
"Londrina, Gleba Fazenda Palhano",3,195m²,2,5+,R$ 2.307.000
"Londrina, Gleba Fazenda Palhano",3,181m²,5+,5+,R$ 2.100.000
"Londrina, Quebec",5+,1100m²,5+,5+,R$ 5.000.000
"Londrina, Centro",4,405m²,3,2,R$ 2.000.000
"Londrina, Mediterrâneo",4,450m²,4,5+,R$ 2.700.000
"Londrina, Gleba Fazenda Palhano",3,235m²,3,5+,R$ 2.950.000
"Londrina, Santa Rosa",4,370m²,3,5+,R$ 2.500.000
"Londrina, Bela Suiça",4,333m²,4,5+,R$ 4.000.000
"Londrina, Centro",4,467m²,2,5+,R$ 1.700.000
"Londrina, Bela Suiça",5+,470m²,5+,5+,R$ 2.400.000
"Londrina, Recanto do Salto",4,313m²,4,5+,R$ 3.500.000
"Londrina, Gleba Fazenda Palhano",3,216m²,3,4,R$ 2.400.000
"Londrina, Esperança",3,226m²,4,4,R$ 2.200.000
"Londrina, Waldemar Hauer",5+,400m²,4,1,R$ 1.520.000
"Londrina, Gleba Fazenda Palhano",3,323m²,4,5+,R$ 3.850.000
"Londrina, Centro",4,404m²,3,5+,R$ 2.150.000
"Londrina, Lago Parque",3,380m²,5+,2,R$ 2.450.000
"Londrina, Terra Bonita",3,245m²,2,2,R$ 1.600.000
"Londrina, Gleba Fazenda Palhano",3,221m²,4,5+,R$ 2.450.000
"Londrina, Gleba Fazenda Palhano",3,151m²,2,4,R$ 1.980.000
"Londrina, Esperança",4,700m²,5+,5+,R$ 9.900.000
"Cambé, Loteamento Terras de Canaã",4,365m²,5+,5+,R$ 3.200.000
"Londrina, Vivendas do Arvoredo",4,530m²,5+,5+,R$ 4.900.000
"Londrina, Parque Jamaica",3,245m²,2,4,R$ 1.500.000
